game_id,game_date,season,away,home,away_score,home_score,status,stadium
20260714-Hanshin_Tigers-Chunichi_Dragons,2026-07-14 18:00:00,2026,Hanshin Tigers,Chunichi Dragons,5.0,2.0,Final,バンテリンドーム
20260714-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2026-07-14 18:00:00,2026,Orix Buffaloes,Tohoku Rakuten Golden Eagles,1.0,3.0,Final,楽天モバイル
20260714-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2026-07-14 18:00:00,2026,Yokohama DeNA BayStars,Hiroshima Toyo Carp,5.0,4.0,Final,マツダスタジアム
20260714-Yomiuri_Giants-Tokyo_Yakult_Swallows,2026-07-14 18:00:00,2026,Yomiuri Giants,Tokyo Yakult Swallows,4.0,5.0,Final,神 宮
20260715-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2026-07-15 13:00:00,2026,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,6.0,7.0,Final,エスコンＦ
20260715-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2026-07-15 18:00:00,2026,Chiba Lotte Marines,Saitama Seibu Lions,3.0,7.0,Final,ベルーナドーム
20260715-Hanshin_Tigers-Chunichi_Dragons,2026-07-15 18:00:00,2026,Hanshin Tigers,Chunichi Dragons,5.0,6.0,Final,バンテリンドーム
20260715-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2026-07-15 18:00:00,2026,Orix Buffaloes,Tohoku Rakuten Golden Eagles,2.0,3.0,Final,楽天モバイル
20260715-Yokohama_DeNA_BayStars-Hiroshima_Toyo_Carp,2026-07-15 18:00:00,2026,Yokohama DeNA BayStars,Hiroshima Toyo Carp,4.0,6.0,Final,マツダスタジアム
20260715-Yomiuri_Giants-Tokyo_Yakult_Swallows,2026-07-15 18:00:00,2026,Yomiuri Giants,Tokyo Yakult Swallows,8.0,2.0,Final,神 宮
20260716-Fukuoka_SoftBank_Hawks-Hokkaido_Nippon-Ham_Fighters,2026-07-16 13:00:00,2026,Fukuoka SoftBank Hawks,Hokkaido Nippon-Ham Fighters,6.0,2.0,Final,エスコンＦ
20260716-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2026-07-16 18:00:00,2026,Chiba Lotte Marines,Saitama Seibu Lions,4.0,3.0,Final,ベルーナドーム
20260716-Hanshin_Tigers-Chunichi_Dragons,2026-07-16 18:00:00,2026,Hanshin Tigers,Chunichi Dragons,3.0,1.0,Final,バンテリンドーム
20260716-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2026-07-16 18:00:00,2026,Orix Buffaloes,Tohoku Rakuten Golden Eagles,8.0,12.0,Final,楽天モバイル
20260716-Yomiuri_Giants-Tokyo_Yakult_Swallows,2026-07-16 18:00:00,2026,Yomiuri Giants,Tokyo Yakult Swallows,3.0,1.0,Final,神 宮
20260717-Chunichi_Dragons-Yomiuri_Giants,2026-07-17 18:00:00,2026,Chunichi Dragons,Yomiuri Giants,1.0,4.0,Final,東京ドーム
20260717-Hanshin_Tigers-Hiroshima_Toyo_Carp,2026-07-17 18:00:00,2026,Hanshin Tigers,Hiroshima Toyo Carp,4.0,2.0,Final,マツダスタジアム
20260717-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2026-07-17 18:00:00,2026,Tokyo Yakult Swallows,Yokohama DeNA BayStars,4.0,12.0,Final,横 浜
20260718-Chunichi_Dragons-Yomiuri_Giants,2026-07-18 14:00:00,2026,Chunichi Dragons,Yomiuri Giants,5.0,1.0,Final,東京ドーム
20260718-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2026-07-18 14:00:00,2026,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,7.0,0.0,Final,京セラD大阪
20260718-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2026-07-18 18:00:00,2026,Fukuoka SoftBank Hawks,Chiba Lotte Marines,5.0,4.0,Final,ZOZOマリン
20260718-Hanshin_Tigers-Hiroshima_Toyo_Carp,2026-07-18 18:00:00,2026,Hanshin Tigers,Hiroshima Toyo Carp,1.0,2.0,Final,マツダスタジアム
20260718-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2026-07-18 18:00:00,2026,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,2.0,3.0,Final,楽天モバイル
20260718-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2026-07-18 18:00:00,2026,Tokyo Yakult Swallows,Yokohama DeNA BayStars,0.0,8.0,Final,横 浜
20260719-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2026-07-19 13:00:00,2026,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,5.0,1.0,Final,京セラD大阪
20260719-Chunichi_Dragons-Yomiuri_Giants,2026-07-19 14:00:00,2026,Chunichi Dragons,Yomiuri Giants,1.0,6.0,Final,東京ドーム
20260719-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2026-07-19 18:00:00,2026,Fukuoka SoftBank Hawks,Chiba Lotte Marines,3.0,0.0,Final,ZOZOマリン
20260719-Hanshin_Tigers-Hiroshima_Toyo_Carp,2026-07-19 18:00:00,2026,Hanshin Tigers,Hiroshima Toyo Carp,4.0,2.0,Final,マツダスタジアム
20260719-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2026-07-19 18:00:00,2026,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,6.0,3.0,Final,楽天モバイル
20260719-Tokyo_Yakult_Swallows-Yokohama_DeNA_BayStars,2026-07-19 18:00:00,2026,Tokyo Yakult Swallows,Yokohama DeNA BayStars,1.0,5.0,Final,横 浜
20260720-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2026-07-20 13:00:00,2026,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,0.0,3.0,Final,京セラD大阪
20260720-Saitama_Seibu_Lions-Tohoku_Rakuten_Golden_Eagles,2026-07-20 16:00:00,2026,Saitama Seibu Lions,Tohoku Rakuten Golden Eagles,5.0,4.0,Final,楽天モバイル
20260720-Fukuoka_SoftBank_Hawks-Chiba_Lotte_Marines,2026-07-20 17:00:00,2026,Fukuoka SoftBank Hawks,Chiba Lotte Marines,5.0,4.0,Final,ZOZOマリン
20260720-Chunichi_Dragons-Tokyo_Yakult_Swallows,2026-07-20 18:00:00,2026,Chunichi Dragons,Tokyo Yakult Swallows,4.0,2.0,Final,神 宮
20260720-Hiroshima_Toyo_Carp-Yomiuri_Giants,2026-07-20 18:00:00,2026,Hiroshima Toyo Carp,Yomiuri Giants,1.0,3.0,Final,東京ドーム
20260720-Yokohama_DeNA_BayStars-Hanshin_Tigers,2026-07-20 18:00:00,2026,Yokohama DeNA BayStars,Hanshin Tigers,7.0,0.0,Final,甲子園
20260721-Chunichi_Dragons-Tokyo_Yakult_Swallows,2026-07-21 18:00:00,2026,Chunichi Dragons,Tokyo Yakult Swallows,11.0,4.0,Final,神 宮
20260721-Hiroshima_Toyo_Carp-Yomiuri_Giants,2026-07-21 18:00:00,2026,Hiroshima Toyo Carp,Yomiuri Giants,5.0,11.0,Final,東京ドーム
20260721-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2026-07-21 18:00:00,2026,Orix Buffaloes,Fukuoka SoftBank Hawks,2.0,1.0,Final,みずほPayPay
20260721-Yokohama_DeNA_BayStars-Hanshin_Tigers,2026-07-21 18:00:00,2026,Yokohama DeNA BayStars,Hanshin Tigers,1.0,2.0,Final,甲子園
20260722-Chunichi_Dragons-Tokyo_Yakult_Swallows,2026-07-22 18:00:00,2026,Chunichi Dragons,Tokyo Yakult Swallows,5.0,8.0,Final,神 宮
20260722-Hiroshima_Toyo_Carp-Yomiuri_Giants,2026-07-22 18:00:00,2026,Hiroshima Toyo Carp,Yomiuri Giants,6.0,1.0,Final,東京ドーム
20260722-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2026-07-22 18:00:00,2026,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,3.0,4.0,Final,ベルーナドーム
20260722-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2026-07-22 18:00:00,2026,Orix Buffaloes,Fukuoka SoftBank Hawks,2.0,22.0,Final,みずほPayPay
20260722-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2026-07-22 18:00:00,2026,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,2.0,10.0,Final,ZOZOマリン
20260722-Yokohama_DeNA_BayStars-Hanshin_Tigers,2026-07-22 18:00:00,2026,Yokohama DeNA BayStars,Hanshin Tigers,4.0,5.0,Final,甲子園
20260723-Hokkaido_Nippon-Ham_Fighters-Saitama_Seibu_Lions,2026-07-23 18:00:00,2026,Hokkaido Nippon-Ham Fighters,Saitama Seibu Lions,11.0,2.0,Final,ベルーナドーム
20260723-Orix_Buffaloes-Fukuoka_SoftBank_Hawks,2026-07-23 18:00:00,2026,Orix Buffaloes,Fukuoka SoftBank Hawks,5.0,6.0,Final,みずほPayPay
20260723-Tohoku_Rakuten_Golden_Eagles-Chiba_Lotte_Marines,2026-07-23 18:00:00,2026,Tohoku Rakuten Golden Eagles,Chiba Lotte Marines,4.0,3.0,Final,ZOZOマリン
20260724-Chiba_Lotte_Marines-Orix_Buffaloes,2026-07-24 18:00:00,2026,Chiba Lotte Marines,Orix Buffaloes,2.0,3.0,Final,京セラD大阪
20260724-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2026-07-24 18:00:00,2026,Fukuoka SoftBank Hawks,Saitama Seibu Lions,7.0,3.0,Final,ベルーナドーム
20260724-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2026-07-24 18:00:00,2026,Hiroshima Toyo Carp,Tokyo Yakult Swallows,3.0,5.0,Final,神 宮
20260724-Yokohama_DeNA_BayStars-Chunichi_Dragons,2026-07-24 18:00:00,2026,Yokohama DeNA BayStars,Chunichi Dragons,2.0,3.0,Final,バンテリンドーム
20260724-Yomiuri_Giants-Hanshin_Tigers,2026-07-24 18:00:00,2026,Yomiuri Giants,Hanshin Tigers,4.0,2.0,Final,甲子園
20260725-Chiba_Lotte_Marines-Orix_Buffaloes,2026-07-25 14:00:00,2026,Chiba Lotte Marines,Orix Buffaloes,3.0,5.0,Final,京セラD大阪
20260725-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2026-07-25 14:00:00,2026,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,3.0,4.0,Final,エスコンＦ
20260725-Yokohama_DeNA_BayStars-Chunichi_Dragons,2026-07-25 14:00:00,2026,Yokohama DeNA BayStars,Chunichi Dragons,5.0,0.0,Final,バンテリンドーム
20260725-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2026-07-25 18:00:00,2026,Fukuoka SoftBank Hawks,Saitama Seibu Lions,6.0,8.0,Final,ベルーナドーム
20260725-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2026-07-25 18:00:00,2026,Hiroshima Toyo Carp,Tokyo Yakult Swallows,1.0,2.0,Final,神 宮
20260725-Yomiuri_Giants-Hanshin_Tigers,2026-07-25 18:00:00,2026,Yomiuri Giants,Hanshin Tigers,5.0,1.0,Final,甲子園
20260726-Chiba_Lotte_Marines-Orix_Buffaloes,2026-07-26 13:00:00,2026,Chiba Lotte Marines,Orix Buffaloes,3.0,2.0,Final,京セラD大阪
20260726-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2026-07-26 13:00:00,2026,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,2.0,6.0,Final,エスコンＦ
20260726-Yokohama_DeNA_BayStars-Chunichi_Dragons,2026-07-26 13:30:00,2026,Yokohama DeNA BayStars,Chunichi Dragons,1.0,5.0,Final,バンテリンドーム
20260726-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2026-07-26 17:00:00,2026,Fukuoka SoftBank Hawks,Saitama Seibu Lions,3.0,0.0,Final,ベルーナドーム
20260726-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2026-07-26 18:00:00,2026,Hiroshima Toyo Carp,Tokyo Yakult Swallows,4.0,3.0,Final,神 宮
20260726-Yomiuri_Giants-Hanshin_Tigers,2026-07-26 18:00:00,2026,Yomiuri Giants,Hanshin Tigers,0.0,1.0,Final,甲子園
20260728-パ・リーグ-セ・リーグ,2026-07-28 18:30:00,2026,パ・リーグ,セ・リーグ,7.0,5.0,Final,東京ドーム
20260729-セ・リーグ-パ・リーグ,2026-07-29 18:30:00,2026,セ・リーグ,パ・リーグ,8.0,7.0,Final,富 山
20260731-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2026-07-31 18:00:00,2026,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,1.0,6.0,Final,エスコンＦ
20260731-Chunichi_Dragons-Hiroshima_Toyo_Carp,2026-07-31 18:00:00,2026,Chunichi Dragons,Hiroshima Toyo Carp,1.0,3.0,Final,マツダスタジアム
20260731-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2026-07-31 18:00:00,2026,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,,,Postponed,楽天モバイル
20260731-Hanshin_Tigers-Tokyo_Yakult_Swallows,2026-07-31 18:00:00,2026,Hanshin Tigers,Tokyo Yakult Swallows,4.0,3.0,Final,神 宮
20260731-Orix_Buffaloes-Saitama_Seibu_Lions,2026-07-31 18:00:00,2026,Orix Buffaloes,Saitama Seibu Lions,5.0,4.0,Final,ベルーナドーム
20260731-Yokohama_DeNA_BayStars-Yomiuri_Giants,2026-07-31 18:00:00,2026,Yokohama DeNA BayStars,Yomiuri Giants,0.0,6.0,Final,東京ドーム
20260801-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2026-08-01 14:00:00,2026,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,5.0,3.0,Final,エスコンＦ
20260801-Orix_Buffaloes-Saitama_Seibu_Lions,2026-08-01 17:00:00,2026,Orix Buffaloes,Saitama Seibu Lions,1.0,4.0,Final,ベルーナドーム
20260801-Chunichi_Dragons-Hiroshima_Toyo_Carp,2026-08-01 18:00:00,2026,Chunichi Dragons,Hiroshima Toyo Carp,7.0,1.0,Final,マツダスタジアム
20260801-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2026-08-01 18:00:00,2026,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,5.0,0.0,Final,楽天モバイル
20260801-Hanshin_Tigers-Tokyo_Yakult_Swallows,2026-08-01 18:00:00,2026,Hanshin Tigers,Tokyo Yakult Swallows,7.0,3.0,Final,神 宮
20260801-Yokohama_DeNA_BayStars-Yomiuri_Giants,2026-08-01 18:00:00,2026,Yokohama DeNA BayStars,Yomiuri Giants,8.0,7.0,Final,東京ドーム
20260802-Chiba_Lotte_Marines-Hokkaido_Nippon-Ham_Fighters,2026-08-02 13:00:00,2026,Chiba Lotte Marines,Hokkaido Nippon-Ham Fighters,0.0,3.0,Final,エスコンＦ
20260802-Yokohama_DeNA_BayStars-Yomiuri_Giants,2026-08-02 14:00:00,2026,Yokohama DeNA BayStars,Yomiuri Giants,2.0,1.0,Final,東京ドーム
20260802-Fukuoka_SoftBank_Hawks-Tohoku_Rakuten_Golden_Eagles,2026-08-02 16:00:00,2026,Fukuoka SoftBank Hawks,Tohoku Rakuten Golden Eagles,10.0,6.0,Final,楽天モバイル
20260802-Orix_Buffaloes-Saitama_Seibu_Lions,2026-08-02 17:00:00,2026,Orix Buffaloes,Saitama Seibu Lions,1.0,5.0,Final,ベルーナドーム
20260802-Chunichi_Dragons-Hiroshima_Toyo_Carp,2026-08-02 18:00:00,2026,Chunichi Dragons,Hiroshima Toyo Carp,3.0,4.0,Final,マツダスタジアム
20260802-Hanshin_Tigers-Tokyo_Yakult_Swallows,2026-08-02 18:00:00,2026,Hanshin Tigers,Tokyo Yakult Swallows,4.0,3.0,Final,神 宮
20260803-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2026-08-03 18:00:00,2026,Tohoku Rakuten Golden Eagles,Orix Buffaloes,6.0,9.0,Final,東京ドーム
20260804-Hanshin_Tigers-Yokohama_DeNA_BayStars,2026-08-04 17:45:00,2026,Hanshin Tigers,Yokohama DeNA BayStars,0.0,1.0,Final,横 浜
20260804-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2026-08-04 18:00:00,2026,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,0.0,1.0,Final,京セラD大阪
20260804-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2026-08-04 18:00:00,2026,Saitama Seibu Lions,Chiba Lotte Marines,3.0,5.0,Final,ZOZOマリン
20260804-Tokyo_Yakult_Swallows-Chunichi_Dragons,2026-08-04 18:00:00,2026,Tokyo Yakult Swallows,Chunichi Dragons,3.0,4.0,Final,バンテリンドーム
20260804-Yomiuri_Giants-Hiroshima_Toyo_Carp,2026-08-04 18:00:00,2026,Yomiuri Giants,Hiroshima Toyo Carp,3.0,4.0,Final,マツダスタジアム
20260805-Hanshin_Tigers-Yokohama_DeNA_BayStars,2026-08-05 17:45:00,2026,Hanshin Tigers,Yokohama DeNA BayStars,7.0,11.0,Final,横 浜
20260805-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2026-08-05 18:00:00,2026,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,5.0,7.0,Final,みずほPayPay
20260805-Saitama_Seibu_Lions-Chiba_Lotte_Marines,2026-08-05 18:00:00,2026,Saitama Seibu Lions,Chiba Lotte Marines,0.0,8.0,Final,ZOZOマリン
20260805-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2026-08-05 18:00:00,2026,Tohoku Rakuten Golden Eagles,Orix Buffaloes,1.0,3.0,Final,京セラD大阪
20260805-Tokyo_Yakult_Swallows-Chunichi_Dragons,2026-08-05 18:00:00,2026,Tokyo Yakult Swallows,Chunichi Dragons,1.0,4.0,Final,バンテリンドーム
20260805-Yomiuri_Giants-Hiroshima_Toyo_Carp,2026-08-05 18:00:00,2026,Yomiuri Giants,Hiroshima Toyo Carp,4.0,0.0,Final,マツダスタジアム
20260806-Hanshin_Tigers-Yokohama_DeNA_BayStars,2026-08-06 17:45:00,2026,Hanshin Tigers,Yokohama DeNA BayStars,10.0,5.0,Final,横 浜
20260806-Hokkaido_Nippon-Ham_Fighters-Fukuoka_SoftBank_Hawks,2026-08-06 18:00:00,2026,Hokkaido Nippon-Ham Fighters,Fukuoka SoftBank Hawks,6.0,2.0,Final,みずほPayPay
20260806-Tohoku_Rakuten_Golden_Eagles-Orix_Buffaloes,2026-08-06 18:00:00,2026,Tohoku Rakuten Golden Eagles,Orix Buffaloes,3.0,1.0,Final,京セラD大阪
20260806-Tokyo_Yakult_Swallows-Chunichi_Dragons,2026-08-06 18:00:00,2026,Tokyo Yakult Swallows,Chunichi Dragons,0.0,5.0,Final,バンテリンドーム
20260806-Yomiuri_Giants-Hiroshima_Toyo_Carp,2026-08-06 18:00:00,2026,Yomiuri Giants,Hiroshima Toyo Carp,11.0,7.0,Final,マツダスタジアム
20260807-Chunichi_Dragons-Hanshin_Tigers,2026-08-07 18:00:00,2026,Chunichi Dragons,Hanshin Tigers,3.0,2.0,Final,京セラD大阪
20260807-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2026-08-07 18:00:00,2026,Fukuoka SoftBank Hawks,Saitama Seibu Lions,5.0,2.0,Final,ベルーナドーム
20260807-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2026-08-07 18:00:00,2026,Hiroshima Toyo Carp,Yokohama DeNA BayStars,1.0,2.0,Final,横 浜
20260807-Orix_Buffaloes-Chiba_Lotte_Marines,2026-08-07 18:00:00,2026,Orix Buffaloes,Chiba Lotte Marines,6.0,2.0,Final,ZOZOマリン
20260807-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2026-08-07 18:00:00,2026,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,2.0,3.0,Final,エスコンＦ
20260807-Tokyo_Yakult_Swallows-Yomiuri_Giants,2026-08-07 18:00:00,2026,Tokyo Yakult Swallows,Yomiuri Giants,1.0,0.0,Final,東京ドーム
20260808-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2026-08-08 15:00:00,2026,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,6.0,0.0,Final,エスコンＦ
20260808-Tokyo_Yakult_Swallows-Yomiuri_Giants,2026-08-08 15:00:00,2026,Tokyo Yakult Swallows,Yomiuri Giants,2.0,8.0,Final,東京ドーム
20260808-Chunichi_Dragons-Hanshin_Tigers,2026-08-08 18:00:00,2026,Chunichi Dragons,Hanshin Tigers,7.0,1.0,Final,京セラD大阪
20260808-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2026-08-08 18:00:00,2026,Fukuoka SoftBank Hawks,Saitama Seibu Lions,1.0,2.0,Final,ベルーナドーム
20260808-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2026-08-08 18:00:00,2026,Hiroshima Toyo Carp,Yokohama DeNA BayStars,3.0,4.0,Final,横 浜
20260808-Orix_Buffaloes-Chiba_Lotte_Marines,2026-08-08 18:00:00,2026,Orix Buffaloes,Chiba Lotte Marines,1.0,4.0,Final,ZOZOマリン
20260809-Tohoku_Rakuten_Golden_Eagles-Hokkaido_Nippon-Ham_Fighters,2026-08-09 14:00:00,2026,Tohoku Rakuten Golden Eagles,Hokkaido Nippon-Ham Fighters,0.0,1.0,Final,エスコンＦ
20260809-Tokyo_Yakult_Swallows-Yomiuri_Giants,2026-08-09 14:00:00,2026,Tokyo Yakult Swallows,Yomiuri Giants,3.0,7.0,Final,東京ドーム
20260809-Fukuoka_SoftBank_Hawks-Saitama_Seibu_Lions,2026-08-09 17:00:00,2026,Fukuoka SoftBank Hawks,Saitama Seibu Lions,5.0,0.0,Final,ベルーナドーム
20260809-Orix_Buffaloes-Chiba_Lotte_Marines,2026-08-09 17:00:00,2026,Orix Buffaloes,Chiba Lotte Marines,2.0,7.0,Final,ZOZOマリン
20260809-Chunichi_Dragons-Hanshin_Tigers,2026-08-09 18:00:00,2026,Chunichi Dragons,Hanshin Tigers,0.0,1.0,Final,京セラD大阪
20260809-Hiroshima_Toyo_Carp-Yokohama_DeNA_BayStars,2026-08-09 18:00:00,2026,Hiroshima Toyo Carp,Yokohama DeNA BayStars,0.0,3.0,Final,横 浜
20260811-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2026-08-11 14:00:00,2026,Chiba Lotte Marines,Fukuoka SoftBank Hawks,2.0,16.0,Final,みずほPayPay
20260811-Hanshin_Tigers-Yomiuri_Giants,2026-08-11 14:00:00,2026,Hanshin Tigers,Yomiuri Giants,9.0,1.0,Final,東京ドーム
20260811-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2026-08-11 14:00:00,2026,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,1.0,0.0,Final,エスコンＦ
20260811-Yokohama_DeNA_BayStars-Chunichi_Dragons,2026-08-11 14:00:00,2026,Yokohama DeNA BayStars,Chunichi Dragons,2.0,5.0,Final,バンテリンドーム
20260811-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2026-08-11 18:00:00,2026,Hiroshima Toyo Carp,Tokyo Yakult Swallows,,,Postponed,神 宮
20260811-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2026-08-11 18:00:00,2026,Orix Buffaloes,Tohoku Rakuten Golden Eagles,9.0,1.0,Final,楽天モバイル
20260812-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2026-08-12 18:00:00,2026,Chiba Lotte Marines,Fukuoka SoftBank Hawks,4.0,10.0,Final,みずほPayPay
20260812-Hanshin_Tigers-Yomiuri_Giants,2026-08-12 18:00:00,2026,Hanshin Tigers,Yomiuri Giants,5.0,1.0,Final,東京ドーム
20260812-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2026-08-12 18:00:00,2026,Hiroshima Toyo Carp,Tokyo Yakult Swallows,0.0,12.0,Final,神 宮
20260812-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2026-08-12 18:00:00,2026,Orix Buffaloes,Tohoku Rakuten Golden Eagles,2.0,7.0,Final,楽天モバイル
20260812-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2026-08-12 18:00:00,2026,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,5.0,2.0,Final,エスコンＦ
20260812-Yokohama_DeNA_BayStars-Chunichi_Dragons,2026-08-12 18:00:00,2026,Yokohama DeNA BayStars,Chunichi Dragons,6.0,3.0,Final,バンテリンドーム
20260813-Chiba_Lotte_Marines-Fukuoka_SoftBank_Hawks,2026-08-13 18:00:00,2026,Chiba Lotte Marines,Fukuoka SoftBank Hawks,4.0,3.0,Final,みずほPayPay
20260813-Hanshin_Tigers-Yomiuri_Giants,2026-08-13 18:00:00,2026,Hanshin Tigers,Yomiuri Giants,3.0,2.0,Final,東京ドーム
20260813-Hiroshima_Toyo_Carp-Tokyo_Yakult_Swallows,2026-08-13 18:00:00,2026,Hiroshima Toyo Carp,Tokyo Yakult Swallows,,,Postponed,神 宮
20260813-Orix_Buffaloes-Tohoku_Rakuten_Golden_Eagles,2026-08-13 18:00:00,2026,Orix Buffaloes,Tohoku Rakuten Golden Eagles,8.0,2.0,Final,楽天モバイル
20260813-Saitama_Seibu_Lions-Hokkaido_Nippon-Ham_Fighters,2026-08-13 18:00:00,2026,Saitama Seibu Lions,Hokkaido Nippon-Ham Fighters,2.0,8.0,Final,エスコンＦ
20260813-Yokohama_DeNA_BayStars-Chunichi_Dragons,2026-08-13 18:00:00,2026,Yokohama DeNA BayStars,Chunichi Dragons,5.0,1.0,Final,バンテリンドーム
20260814-Chiba_Lotte_Marines-Saitama_Seibu_Lions,2026-08-14 18:00:00,2026,Chiba Lotte Marines,Saitama Seibu Lions,0.0,7.0,Final,ベルーナドーム
20260814-Hanshin_Tigers-Hiroshima_Toyo_Carp,2026-08-14 18:00:00,2026,Hanshin Tigers,Hiroshima Toyo Carp,1.0,6.0,Final,マツダスタジアム
20260814-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2026-08-14 18:00:00,2026,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,2.0,6.0,Final,京セラD大阪
20260814-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2026-08-14 18:00:00,2026,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,5.0,2.0,Final,みずほPayPay
20260814-Yokohama_DeNA_BayStars-Tokyo_Yakult_Swallows,2026-08-14 18:00:00,2026,Yokohama DeNA BayStars,Tokyo Yakult Swallows,2.0,7.0,Final,神 宮
20260814-Yomiuri_Giants-Chunichi_Dragons,2026-08-14 18:00:00,2026,Yomiuri Giants,Chunichi Dragons,1.0,0.0,Final,バンテリンドーム
20260815-Hokkaido_Nippon-Ham_Fighters-Orix_Buffaloes,2026-08-15 14:00:00,2026,Hokkaido Nippon-Ham Fighters,Orix Buffaloes,12.0,4.0,Final,京セラD大阪
20260815-Tohoku_Rakuten_Golden_Eagles-Fukuoka_SoftBank_Hawks,2026-08-15 14:00:00,2026,Tohoku Rakuten Golden Eagles,Fukuoka SoftBank Hawks,6.0,4.0,Final,みずほPayPay
20260815-Yomiuri_Giants-Chunichi_Dragons,2026-08-15 14:00:00,2026,Yomiuri Giants,Chunichi Dragons,2.0,11.0,Final,バンテリンドーム
